Month,Day,Quarter,Department,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,wip_mean,wip_median,wip_knn,wip_rf
2,1,4,1,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115,709.0,709.0,709.0,709.0
2,1,4,1,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101,1100.0,1100.0,1100.0,1100.0
2,1,4,1,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.750293939,826.0,826.0,826.0,826.0
2,1,4,1,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623,577.0,577.0,577.0,577.0
2,1,4,1,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035,1094.0,1094.0,1094.0,1094.0
2,1,4,1,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.700362069,1228.0,1228.0,1228.0,1228.0
2,1,4,1,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128,1641.0,1641.0,1641.0,1641.0
2,1,4,1,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667,1583.0,1583.0,1583.0,1583.0
2,1,4,2,6,0.8,2.9,,960,0,0.0,0,0,8.0,0.3715625,1190.0,1039.0,818.0,866.0
2,1,4,2,9,0.8,2.9,,960,0,0.0,0,0,8.0,0.3715625,1190.0,1039.0,818.0,864.0
2,1,4,2,2,0.8,5.13,,960,0,0.0,0,0,8.0,0.36871875,1190.0,1039.0,818.0,889.0
2,1,4,2,7,0.7,5.13,,960,0,0.0,0,0,8.0,0.356458333,1190.0,1039.0,818.0,989.0
2,2,4,2,10,0.7,2.9,,1800,0,0.0,0,0,15.0,0.902222222,1190.0,1039.0,710.0,867.0
2,2,4,2,3,0.8,4.6,,1440,0,0.0,0,0,12.0,0.811388889,1190.0,1039.0,906.0,698.0
2,2,4,1,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.800401961,1062.0,1062.0,1062.0,1062.0
2,2,4,1,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255,450.0,450.0,450.0,450.0
2,2,4,1,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839,901.0,901.0,901.0,901.0
2,2,4,2,8,0.7,4.6,,960,0,0.0,0,0,8.0,0.791458333,1190.0,1039.0,818.0,714.0
2,2,4,1,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.750727326,739.0,739.0,739.0,739.0
2,2,4,1,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101,913.0,913.0,913.0,913.0
2,2,4,1,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.750437269,698.0,698.0,698.0,698.0
2,2,4,1,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.750176991,1172.0,1172.0,1172.0,1172.0
2,2,4,2,6,0.75,2.9,,1800,0,0.0,0,0,15.0,0.726933333,1190.0,1039.0,709.0,703.0
2,2,4,2,9,0.7,2.9,,1800,0,0.0,0,0,15.0,0.726933333,1190.0,1039.0,709.0,795.0
2,2,4,1,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623,408.0,408.0,408.0,408.0
2,2,4,1,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.700518519,1079.0,1079.0,1079.0,1079.0
2,2,4,1,9,0.7,18.79,1068.0,3000,30,0.0,0,1,52.0,0.700256795,1068.0,1068.0,1068.0,1068.0
2,2,4,2,11,0.7,2.9,,960,0,0.0,0,0,8.0,0.5046875,1190.0,1039.0,818.0,826.0
2,2,4,1,10,0.7,21.25,1834.0,6360,0,0.0,0,1,53.0,0.471108491,1834.0,1834.0,1834.0,1834.0
2,2,4,2,2,0.7,3.9,,960,0,0.0,0,0,8.0,0.325,1190.0,1039.0,818.0,698.0
2,2,4,1,1,0.6,22.53,708.0,5040,0,0.0,0,1,42.0,0.268214286,708.0,708.0,708.0,708.0
2,3,4,1,9,0.75,18.79,1085.0,6240,56,0.0,0,1,52.0,0.970816667,1085.0,1085.0,1085.0,1085.0
2,3,4,2,5,0.8,4.6,,1080,0,0.0,0,0,9.0,0.902962963,1190.0,1039.0,858.0,865.0
2,3,4,2,3,0.8,4.6,,2400,0,0.0,0,0,20.0,0.900833333,1190.0,1039.0,848.0,866.0
2,3,4,2,12,0.8,4.6,,1800,0,0.0,0,0,15.0,0.899555556,1190.0,1039.0,708.0,867.0
2,3,4,2,10,0.7,2.9,,1200,0,0.0,0,0,10.0,0.845833333,1190.0,1039.0,763.0,800.0
2,3,4,1,4,0.8,30.1,323.0,4080,50,0.0,0,1,59.0,0.800808642,323.0,323.0,323.0,323.0
2,3,4,1,12,0.8,15.26,1053.0,4080,50,0.0,0,0,34.0,0.800401961,1053.0,1053.0,1053.0,1053.0
2,3,4,1,7,0.8,30.1,786.0,7080,50,0.0,0,2,59.0,0.800115819,786.0,786.0,786.0,786.0
2,3,4,1,6,0.75,18.79,1003.0,3960,45,0.0,0,1,33.0,0.75065101,1003.0,1003.0,1003.0,1003.0
2,3,4,1,11,0.75,11.61,635.0,3360,45,0.0,0,0,57.0,0.750503571,635.0,635.0,635.0,635.0
2,3,4,1,3,0.75,29.4,1283.0,6960,45,0.0,0,2,58.0,0.750206897,1283.0,1283.0,1283.0,1283.0
2,3,4,1,8,0.7,29.4,847.0,6960,30,0.0,0,1,58.0,0.700362069,847.0,847.0,847.0,847.0
2,3,4,1,2,0.7,30.33,361.0,3960,30,0.0,0,1,58.0,0.700069811,361.0,361.0,361.0,361.0
2,3,4,1,10,0.7,21.82,1653.0,6240,0,0.0,0,2,52.0,0.700058333,1653.0,1653.0,1653.0,1653.0
2,3,4,2,7,0.75,4.6,,960,0,0.0,0,0,8.0,0.676666667,1190.0,1039.0,818.0,753.0
2,3,4,2,8,0.7,4.6,,960,0,0.0,0,0,8.0,0.658541667,1190.0,1039.0,818.0,821.0
2,3,4,1,5,0.8,30.1,15.0,1200,49,0.0,0,1,59.0,0.598792339,15.0,15.0,15.0,15.0
2,3,4,1,1,0.65,22.53,762.0,5040,0,0.0,0,1,42.0,0.581130952,762.0,762.0,762.0,762.0
2,3,4,2,2,0.7,3.9,,960,0,0.0,0,0,8.0,0.440375,1190.0,1039.0,818.0,712.0
2,3,4,2,6,0.75,2.9,,960,0,0.0,0,0,8.0,0.410833333,1190.0,1039.0,818.0,710.0
2,3,4,2,9,0.7,2.9,,960,0,0.0,0,0,8.0,0.410833333,1190.0,1039.0,818.0,849.0
2,4,4,2,3,0.8,4.6,,6300,0,0.0,0,0,15.0,0.921703704,1190.0,1039.0,1075.0,934.0
2,4,4,2,5,0.8,4.6,,7560,0,0.0,0,0,18.0,0.921604938,1190.0,1039.0,782.0,936.0
2,4,4,1,7,0.8,30.1,694.0,4080,50,0.0,0,1,59.0,0.800808642,694.0,694.0,694.0,694.0
2,4,4,1,11,0.8,11.61,816.0,2820,50,0.0,0,2,57.0,0.800516667,816.0,816.0,816.0,816.0
2,4,4,1,12,0.8,15.26,1065.0,4080,63,0.0,0,0,34.0,0.800401961,1065.0,1065.0,1065.0,1065.0
2,4,4,2,1,0.5,3.94,,3360,0,0.0,0,0,8.0,0.768847222,1190.0,1039.0,762.0,725.0
2,4,4,1,6,0.75,18.79,912.0,3960,45,0.0,0,0,33.0,0.75065101,912.0,912.0,912.0,912.0
2,4,4,1,3,0.75,29.4,1244.0,6840,45,0.0,0,2,57.0,0.750473684,1244.0,1244.0,1244.0,1244.0
2,4,4,1,9,0.75,18.79,1020.0,5640,45,0.0,0,1,52.0,0.750371895,1020.0,1020.0,1020.0,1020.0
2,4,4,1,8,0.75,29.4,916.0,6960,56,0.0,0,2,58.0,0.750206897,916.0,916.0,916.0,916.0
2,4,4,1,10,0.7,21.82,1591.0,3240,0,0.0,0,1,52.0,0.700251773,1591.0,1591.0,1591.0,1591.0
2,4,4,1,2,0.7,30.33,398.0,6960,0,0.0,0,1,58.0,0.66237931,398.0,398.0,398.0,398.0
2,4,4,2,12,0.8,4.6,,3780,0,0.0,0,0,9.0,0.590617284,1190.0,1039.0,1242.0,968.0
2,4,4,2,2,0.7,3.9,,960,0,0.0,0,0,8.0,0.5565625,1190.0,1039.0,818.0,746.0
2,4,4,1,4,0.8,30.1,437.0,7080,32,0.0,0,2,59.0,0.495617514,437.0,437.0,437.0,437.0
2,4,4,1,5,0.35,27.48,413.0,6840,38,0.0,0,1,57.0,0.449964912,413.0,413.0,413.0,413.0
2,4,4,2,10,0.7,2.9,,3360,0,0.0,0,0,8.0,0.410833333,1190.0,1039.0,761.0,848.0
2,4,4,2,9,0.75,2.9,,960,0,0.0,0,0,8.0,0.4078125,1190.0,1039.0,818.0,823.0
2,4,4,1,1,0.35,26.66,1164.0,6600,23,0.0,0,2,55.0,0.378895152,1164.0,1164.0,1164.0,1164.0
2,4,4,2,8,0.75,4.6,,3360,0,0.0,0,0,8.0,0.376597222,1190.0,1039.0,762.0,811.0
2,4,4,2,6,0.75,2.9,,3360,0,0.0,0,0,8.0,0.271875,1190.0,1039.0,761.0,731.0
2,6,4,2,3,0.8,4.6,,6300,0,0.0,0,0,15.0,0.921703704,1190.0,1039.0,1075.0,940.0
2,6,4,2,5,0.8,4.6,,7560,0,0.0,0,0,18.0,0.921604938,1190.0,1039.0,782.0,942.0
2,6,4,1,11,0.8,11.61,954.0,0,50,0.0,0,2,58.0,0.800779018,954.0,954.0,954.0,954.0
2,6,4,1,12,0.8,15.26,1194.0,1700,62,0.0,0,0,34.0,0.800260821,1194.0,1194.0,1194.0,1194.0
2,6,4,1,7,0.8,30.1,644.0,840,38,0.0,0,1,59.0,0.799982853,644.0,644.0,644.0,644.0
2,6,4,2,1,0.5,3.94,,3360,0,0.0,0,0,8.0,0.768847222,1190.0,1039.0,762.0,730.0
2,6,4,1,3,0.75,29.4,1144.0,4440,45,0.0,0,2,57.0,0.750716981,1144.0,1144.0,1144.0,1144.0
2,6,4,1,6,0.75,18.79,1012.0,3960,45,0.0,0,0,33.0,0.75065101,1012.0,1012.0,1012.0,1012.0
2,6,4,1,8,0.75,29.4,792.0,4560,56,0.0,0,2,58.0,0.750425926,792.0,792.0,792.0,792.0
2,6,4,1,9,0.75,18.79,841.0,6240,45,0.0,0,1,52.0,0.750395513,841.0,841.0,841.0,841.0
2,6,4,1,10,0.7,21.82,1448.0,6120,40,0.0,0,1,51.0,0.700236601,1448.0,1448.0,1448.0,1448.0
2,6,4,1,2,0.7,30.33,512.0,4560,0,0.0,0,1,58.0,0.700211111,512.0,512.0,512.0,512.0
2,6,4,2,12,0.8,4.6,,3780,0,0.0,0,0,9.0,0.590617284,1190.0,1039.0,1242.0,971.0
2,6,4,2,2,0.7,3.9,,960,0,0.0,0,0,8.0,0.5565625,1190.0,1039.0,818.0,758.0
2,6,4,1,5,0.5,27.48,609.0,6840,30,0.0,0,1,57.0,0.550403509,609.0,609.0,609.0,609.0
2,6,4,1,1,0.5,26.66,1448.0,6840,30,0.0,0,2,57.0,0.550349708,1448.0,1448.0,1448.0,1448.0
2,6,4,1,4,0.5,26.66,556.0,6960,23,0.0,0,2,58.0,0.500258046,556.0,556.0,556.0,556.0
2,6,4,2,10,0.7,2.9,,3360,0,0.0,0,0,8.0,0.410833333,1190.0,1039.0,761.0,861.0
2,6,4,2,9,0.75,2.9,,960,0,0.0,0,0,8.0,0.4078125,1190.0,1039.0,818.0,828.0
2,6,4,2,8,0.75,4.6,,3360,0,0.0,0,0,8.0,0.376597222,1190.0,1039.0,762.0,816.0
2,6,4,2,6,0.75,2.9,,3360,0,0.0,0,0,8.0,0.271875,1190.0,1039.0,761.0,739.0
3,7,1,2,3,0.8,4.6,,10500,0,0.0,0,0,25.0,0.936355556,1190.0,1039.0,1092.0,797.0
3,7,1,2,8,0.75,4.6,,3360,0,0.0,0,0,8.0,0.813611111,1190.0,1039.0,762.0,623.0
3,7,1,1,12,0.8,15.26,1106.0,4080,63,0.0,0,0,34.0,0.800401961,1106.0,1106.0,1106.0,1106.0
3,7,1,1,8,0.75,29.4,622.0,6240,56,0.0,0,0,57.0,0.75075,622.0,622.0,622.0,622.0
3,7,1,1,6,0.75,18.79,1193.0,3960,45,0.0,0,0,33.0,0.75065101,1193.0,1193.0,1193.0,1193.0
3,7,1,1,3,0.75,29.4,1143.0,6840,45,0.0,0,0,57.0,0.750473684,1143.0,1143.0,1143.0,1143.0
3,7,1,1,9,0.75,18.79,895.0,6240,34,0.0,0,0,52.0,0.750395513,895.0,895.0,895.0,895.0
3,7,1,1,5,0.6,27.48,549.0,6720,38,0.0,0,0,56.0,0.707446429,549.0,549.0,549.0,549.0
3,7,1,1,10,0.7,21.82,1393.0,5640,30,0.0,0,0,52.0,0.700236601,1393.0,1393.0,1393.0,1393.0
3,7,1,1,1,0.6,26.66,1578.0,6840,38,0.0,0,0,57.0,0.700019883,1578.0,1578.0,1578.0,1578.0
3,7,1,1,2,0.7,30.33,254.0,1800,0,0.0,0,0,58.0,0.683550607,254.0,254.0,254.0,254.0
3,7,1,1,11,0.8,11.61,347.0,0,50,4.0,20,0,57.0,0.682433036,347.0,347.0,347.0,347.0
3,7,1,2,4,0.6,3.94,,960,0,0.0,0,0,8.0,0.673083333,1190.0,1039.0,818.0,618.0
3,7,1,2,10,0.7,2.9,,3360,0,0.0,0,0,8.0,0.664583333,1190.0,1039.0,761.0,622.0
3,7,1,1,4,0.6,26.66,692.0,6840,23,0.0,0,0,57.0,0.600239766,692.0,692.0,692.0,692.0
3,7,1,2,2,0.7,3.9,,960,0,0.0,0,0,8.0,0.585,1190.0,1039.0,818.0,607.0
3,7,1,1,7,0.8,30.1,934.0,6960,0,3.5,15,0,58.0,0.579511494,934.0,934.0,934.0,934.0
3,7,1,2,1,0.6,3.94,,3360,0,0.0,0,0,8.0,0.448722222,1190.0,1039.0,762.0,568.0
3,7,1,2,9,0.75,2.9,,960,0,0.0,0,0,8.0,0.447083333,1190.0,1039.0,818.0,532.0
3,7,1,2,7,0.8,4.6,,3360,0,0.0,0,0,8.0,0.350416667,1190.0,1039.0,762.0,487.0
3,1,1,2,2,0.7,3.9,,1200,0,0.0,0,0,10.0,0.92885,1190.0,1039.0,763.0,10929.0
3,1,1,2,3,0.8,4.6,,10080,0,0.0,0,0,24.0,0.86037037,1190.0,1039.0,1114.0,4370.0
3,1,1,2,4,0.65,3.94,,960,0,0.0,0,0,8.0,0.806879167,1190.0,1039.0,818.0,6388.0
3,1,1,1,1,0.65,26.66,1527.0,6840,65,0.0,0,0,57.0,0.800579532,1527.0,1527.0,1527.0,1527.0
3,1,1,1,12,0.8,15.26,1035.0,4080,63,0.0,0,0,34.0,0.800401961,1035.0,1035.0,1035.0,1035.0
3,1,1,2,9,0.75,2.9,,1200,0,0.0,0,0,10.0,0.8004,1190.0,1039.0,763.0,5185.0
3,1,1,1,11,0.8,11.61,632.0,0,50,0.0,0,0,57.0,0.800309211,632.0,632.0,632.0,632.0
3,1,1,1,3,0.8,29.4,1231.0,4680,50,0.0,0,0,57.0,0.800149813,1231.0,1231.0,1231.0,1231.0
3,1,1,1,7,0.8,30.1,616.0,7080,0,0.0,0,0,59.0,0.800115819,616.0,616.0,616.0,616.0
3,1,1,2,8,0.75,4.6,,3360,0,0.0,0,0,8.0,0.773333333,1190.0,1039.0,762.0,1128.0
3,1,1,1,6,0.75,18.79,947.0,2880,34,0.0,0,0,33.0,0.750797009,947.0,947.0,947.0,947.0
3,1,1,1,8,0.75,29.4,551.0,6840,45,0.0,0,0,57.0,0.750473684,551.0,551.0,551.0,551.0
3,1,1,1,9,0.75,18.79,935.0,6240,45,0.0,0,0,52.0,0.750395513,935.0,935.0,935.0,935.0
3,1,1,1,4,0.65,26.66,832.0,6780,55,0.0,0,0,57.0,0.750254867,832.0,832.0,832.0,832.0
3,1,1,1,5,0.65,27.48,544.0,6720,34,0.0,0,0,56.0,0.700903571,544.0,544.0,544.0,544.0
3,1,1,1,10,0.7,21.82,1511.0,3600,30,0.0,0,0,51.0,0.70013604,1511.0,1511.0,1511.0,1511.0
3,1,1,2,10,0.7,2.9,,3360,0,0.0,0,0,8.0,0.632361111,1190.0,1039.0,761.0,1485.0
3,1,1,2,12,0.8,4.6,,3780,0,0.0,0,0,9.0,0.607654321,1190.0,1039.0,1242.0,1782.0
3,1,1,2,1,0.65,3.94,,3360,0,0.0,0,0,8.0,0.537919444,1190.0,1039.0,762.0,2094.0
3,1,1,2,7,0.8,4.6,,3360,0,0.0,0,0,8.0,0.342361111,1190.0,1039.0,762.0,1448.0
3,2,1,2,7,0.8,4.6,,4200,0,0.0,0,0,10.0,0.999533333,1190.0,1039.0,1002.0,834.0
3,2,1,2,3,0.8,4.6,,6300,0,0.0,0,0,15.0,0.902962963,1190.0,1039.0,1075.0,824.0
3,2,1,1,11,0.8,11.41,601.0,0,50,0.0,0,0,56.0,0.800701754,601.0,601.0,601.0,601.0
3,2,1,1,1,0.7,26.66,1562.0,6960,60,0.0,0,0,58.0,0.800566092,1562.0,1562.0,1562.0,1562.0
3,2,1,1,12,0.8,15.26,983.0,4080,50,0.0,0,0,34.0,0.800401961,983.0,983.0,983.0,983.0
3,2,1,1,3,0.8,29.4,1156.0,6840,50,0.0,0,0,57.0,0.800333333,1156.0,1156.0,1156.0,1156.0
3,2,1,1,7,0.8,30.1,29.0,7080,50,0.0,0,0,59.0,0.800115819,29.0,29.0,29.0,29.0
3,2,1,1,4,0.7,26.66,950.0,6960,50,0.0,0,0,58.0,0.750770115,950.0,950.0,950.0,950.0
3,2,1,1,8,0.75,29.4,534.0,6840,56,0.0,0,0,57.0,0.750473684,534.0,534.0,534.0,534.0
3,2,1,1,9,0.75,18.79,1096.0,6240,34,0.0,0,0,52.0,0.750395513,1096.0,1096.0,1096.0,1096.0
3,2,1,1,6,0.75,20.2,402.0,3120,45,0.0,0,0,33.0,0.750212553,402.0,402.0,402.0,402.0
3,2,1,2,8,0.75,4.6,,3360,0,0.0,0,0,8.0,0.702777778,1190.0,1039.0,762.0,564.0
3,2,1,1,5,0.7,27.48,573.0,6840,30,0.0,0,0,57.0,0.700659649,573.0,573.0,573.0,573.0
3,2,1,1,10,0.7,21.82,1313.0,5040,30,0.0,0,0,51.0,0.699984417,1313.0,1313.0,1313.0,1313.0
3,2,1,2,12,0.8,4.6,,3780,0,0.0,0,0,9.0,0.636049383,1190.0,1039.0,1242.0,711.0
3,2,1,2,2,0.4,3.9,,6300,0,0.0,0,0,15.0,0.567377778,1190.0,1039.0,1075.0,619.0
3,2,1,2,1,0.7,3.94,,3360,0,0.0,0,0,8.0,0.555430556,1190.0,1039.0,762.0,623.0
3,2,1,2,4,0.7,3.94,,3360,0,0.0,0,0,8.0,0.555430556,1190.0,1039.0,762.0,593.0
3,2,1,2,10,0.7,2.9,,3360,0,0.0,0,0,8.0,0.463194444,1190.0,1039.0,761.0,550.0
3,2,1,2,5,0.7,4.6,,3360,0,0.0,0,0,8.0,0.354444444,1190.0,1039.0,762.0,464.0
3,2,1,2,6,0.75,2.9,,3360,0,0.0,0,0,8.0,0.309333333,1190.0,1039.0,761.0,386.0
3,2,1,1,2,0.4,15.28,157.0,5400,0,6.5,30,1,45.0,0.30277037,157.0,157.0,157.0,157.0
3,3,1,2,3,0.8,4.6,,1200,0,0.0,0,0,10.0,0.939166667,1190.0,1039.0,762.0,747.0
3,3,1,2,8,0.8,4.6,,960,0,0.0,0,0,8.0,0.930416667,1190.0,1039.0,818.0,758.0
3,3,1,2,12,0.8,4.6,,1080,0,0.0,0,0,9.0,0.885925926,1190.0,1039.0,859.0,720.0
3,3,1,2,9,0.75,2.9,,960,0,0.0,0,0,8.0,0.83375,1190.0,1039.0,818.0,649.0
3,3,1,2,1,0.7,3.94,,960,0,0.0,0,0,8.0,0.806879167,1190.0,1039.0,818.0,687.0
3,3,1,2,4,0.7,3.94,,960,0,0.0,0,0,8.0,0.806058333,1190.0,1039.0,818.0,654.0
3,3,1,1,11,0.8,11.41,433.0,0,38,0.0,0,0,56.0,0.800701754,433.0,433.0,433.0,433.0
3,3,1,1,12,0.8,15.26,961.0,4080,50,0.0,0,0,34.0,0.800401961,961.0,961.0,961.0,961.0
3,3,1,1,3,0.8,29.4,1169.0,6840,63,0.0,0,0,57.0,0.800333333,1169.0,1169.0,1169.0,1169.0
3,3,1,1,7,0.8,30.1,874.0,3960,50,0.0,0,0,59.0,0.800055762,874.0,874.0,874.0,874.0
3,3,1,1,4,0.7,26.82,1028.0,6960,60,0.0,0,0,58.0,0.799975862,1028.0,1028.0,1028.0,1028.0
3,3,1,1,1,0.7,26.82,1772.0,6960,50,0.0,0,0,58.0,0.750651724,1772.0,1772.0,1772.0,1772.0
3,3,1,1,9,0.75,18.79,1206.0,6240,34,0.0,0,0,52.0,0.750395513,1206.0,1206.0,1206.0,1206.0
3,3,1,1,5,0.7,27.48,586.0,6960,40,0.0,0,0,58.0,0.700424138,586.0,586.0,586.0,586.0
3,3,1,1,10,0.7,21.82,1334.0,5760,30,0.0,0,0,53.0,0.700058333,1334.0,1334.0,1334.0,1334.0
3,3,1,2,7,0.8,4.6,,8400,0,0.0,0,0,20.0,0.684888889,1190.0,1039.0,1060.0,759.0
3,3,1,2,5,0.7,4.6,,960,0,0.0,0,0,8.0,0.592083333,1190.0,1039.0,818.0,639.0
3,3,1,2,2,0.5,3.9,,960,0,0.0,0,0,8.0,0.5403125,1190.0,1039.0,818.0,604.0
3,3,1,1,8,0.8,29.4,30.0,6840,0,0.0,0,0,57.0,0.433263158,30.0,30.0,30.0,30.0
3,3,1,1,2,0.5,15.28,261.0,5520,0,0.0,0,1,46.0,0.404144928,261.0,261.0,261.0,261.0
3,3,1,1,6,0.75,18.79,52.0,3960,0,0.0,0,0,33.0,0.332146465,52.0,52.0,52.0,52.0
3,4,1,2,8,0.8,4.6,,2640,0,0.0,0,0,22.0,0.980984848,1190.0,1039.0,1012.0,753.0
3,4,1,2,2,0.6,3.9,,960,0,0.0,0,0,8.0,0.950625,1190.0,1039.0,818.0,957.0
3,4,1,2,11,0.8,2.9,,1200,0,0.0,0,0,10.0,0.927291667,1190.0,1039.0,763.0,759.0
3,4,1,2,12,0.8,4.6,,1080,0,0.0,0,0,9.0,0.868888889,1190.0,1039.0,859.0,711.0
3,4,1,2,1,0.7,3.94,,960,0,0.0,0,0,8.0,0.812625,1190.0,1039.0,818.0,660.0
3,4,1,2,4,0.7,3.94,,960,0,0.0,0,0,8.0,0.812625,1190.0,1039.0,818.0,654.0
3,4,1,2,3,0.8,4.6,,1800,0,0.0,0,0,15.0,0.810111111,1190.0,1039.0,706.0,631.0
3,4,1,1,11,0.8,11.41,455.0,3420,50,0.0,0,0,56.0,0.800701754,455.0,455.0,455.0,455.0
3,4,1,1,3,0.8,29.4,797.0,1800,63,0.0,0,0,57.0,0.800534979,797.0,797.0,797.0,797.0
3,4,1,1,12,0.8,15.26,959.0,4080,50,0.0,0,0,34.0,0.800401961,959.0,959.0,959.0,959.0
3,4,1,1,1,0.7,26.82,1373.0,6960,50,0.0,0,0,58.0,0.750651724,1373.0,1373.0,1373.0,1373.0
3,4,1,1,9,0.75,18.79,1228.0,6240,45,0.0,0,0,52.0,0.750395513,1228.0,1228.0,1228.0,1228.0
3,4,1,1,4,0.7,26.82,1117.0,7080,50,0.0,0,0,59.0,0.750050847,1117.0,1117.0,1117.0,1117.0
3,4,1,1,5,0.7,27.48,230.0,6960,40,0.0,0,0,58.0,0.700424138,230.0,230.0,230.0,230.0
3,4,1,1,10,0.7,21.82,1390.0,6000,30,0.0,0,0,50.0,0.700422,1390.0,1390.0,1390.0,1390.0
3,4,1,1,2,0.6,15.28,529.0,1320,0,0.0,0,1,46.0,0.600099145,529.0,529.0,529.0,529.0
3,4,1,2,9,0.75,2.9,,960,0,0.0,0,0,8.0,0.453125,1190.0,1039.0,818.0,592.0
3,4,1,1,7,0.8,30.1,834.0,1200,0,4.0,40,0,59.0,0.366053523,834.0,834.0,834.0,834.0
3,4,1,1,6,0.35,22.53,1450.0,2640,0,0.0,0,1,39.0,0.26369382,1450.0,1450.0,1450.0,1450.0
3,6,1,2,12,0.8,4.6,,1080,0,0.0,0,0,9.0,0.868888889,1190.0,1039.0,859.0,706.0
3,6,1,1,12,0.8,15.26,986.0,4080,75,0.0,0,0,34.0,0.850520588,986.0,986.0,986.0,986.0
3,6,1,1,1,0.7,26.82,1267.0,8160,70,0.0,0,0,58.0,0.850045,1267.0,1267.0,1267.0,1267.0
3,6,1,2,7,0.8,4.6,,6000,0,0.0,0,0,25.0,0.825444444,1190.0,1039.0,1812.0,771.0
3,6,1,2,5,0.35,3.94,,2400,0,0.0,0,0,10.0,0.80575,1190.0,1039.0,862.0,659.0
3,6,1,1,4,0.7,26.82,1195.0,6960,60,0.0,0,0,58.0,0.800746552,1195.0,1195.0,1195.0,1195.0
3,6,1,1,3,0.8,29.4,983.0,6840,63,0.0,0,1,57.0,0.800578947,983.0,983.0,983.0,983.0
3,6,1,1,11,0.8,11.41,471.0,3420,50,0.0,0,0,58.0,0.800034503,471.0,471.0,471.0,471.0
3,6,1,2,6,0.5,2.9,,960,0,0.0,0,0,8.0,0.7975,1190.0,1039.0,818.0,608.0
3,6,1,1,9,0.75,18.79,1226.0,3480,45,0.0,0,0,51.0,0.749987124,1226.0,1226.0,1226.0,1226.0
3,6,1,1,10,0.7,21.82,1251.0,6000,30,0.0,0,0,50.0,0.700422,1251.0,1251.0,1251.0,1251.0
3,6,1,2,1,0.7,3.94,,960,0,0.0,0,0,8.0,0.664875,1190.0,1039.0,818.0,649.0
3,6,1,2,4,0.7,3.94,,960,0,0.0,0,0,8.0,0.664875,1190.0,1039.0,818.0,628.0
3,6,1,2,11,0.8,2.9,,960,0,0.0,0,0,8.0,0.657083333,1190.0,1039.0,819.0,600.0
3,6,1,1,2,0.65,16.1,626.0,4200,0,0.0,0,1,45.0,0.65024031,626.0,626.0,626.0,626.0
3,6,1,2,8,0.8,4.6,,3600,0,0.0,0,0,15.0,0.590740741,1190.0,1039.0,1664.0,681.0
3,6,1,2,2,0.65,3.9,,1920,0,0.0,0,0,8.0,0.528125,1190.0,1039.0,849.0,614.0
3,6,1,1,6,0.5,23.41,1379.0,2280,0,0.0,0,1,39.0,0.500528095,1379.0,1379.0,1379.0,1379.0
3,6,1,1,5,0.7,27.48,541.0,6960,24,0.0,0,1,58.0,0.408960345,541.0,541.0,541.0,541.0
3,7,2,2,3,0.8,4.6,,1440,0,0.0,0,0,12.0,0.951944444,1190.0,1039.0,906.0,763.0
3,7,2,2,12,0.8,4.6,,1080,0,0.0,0,0,9.0,0.945555556,1190.0,1039.0,859.0,805.0
3,7,2,2,9,0.75,2.9,,1080,0,0.0,0,0,9.0,0.929074074,1190.0,1039.0,858.0,749.0
3,7,2,2,1,0.75,3.94,,960,0,0.0,0,0,8.0,0.890604167,1190.0,1039.0,818.0,697.0
3,7,2,2,4,0.75,3.94,,960,0,0.0,0,0,8.0,0.890604167,1190.0,1039.0,818.0,647.0
3,7,2,2,2,0.7,3.9,,1200,0,0.0,0,0,10.0,0.884,1190.0,1039.0,763.0,656.0
3,7,2,2,5,0.5,3.94,,960,0,0.0,0,0,8.0,0.857916667,1190.0,1039.0,818.0,638.0
3,7,2,1,4,0.75,26.82,1082.0,6840,65,0.0,0,0,57.0,0.850084211,1082.0,1082.0,1082.0,1082.0
3,7,2,1,1,0.75,26.82,1254.0,6960,65,0.0,0,0,58.0,0.85007069,1254.0,1254.0,1254.0,1254.0
3,7,2,1,3,0.8,30.1,1278.0,3360,50,0.0,0,1,57.0,0.800511068,1278.0,1278.0,1278.0,1278.0
